HP:0000001	-0.0
HP:0000002	1.6805054047779378
HP:0000003	5.038729007592101
HP:0000005	0.42762408608419494
HP:0000006	1.2717317742142125
HP:0000007	1.1083049167930636
HP:0000008	3.2999350739439586
HP:0000009	3.1327200752889737
HP:0000010	4.602011355979832
HP:0000011	5.462212621202943
HP:0000012	5.1388124661490835
HP:0000013	5.48056175987114
HP:0000014	3.0065163495147442
HP:0000015	6.334051590506265
HP:0000016	5.914197744946001
HP:0000017	6.984639156647414
HP:0000019	7.860107894001314
HP:0000020	4.254610048826429
HP:0000021	6.761495605333204
HP:0000022	5.310662723075742
HP:0000023	3.41276179320679
HP:0000024	7.071650533637044
HP:0000025	4.0185073528697135
HP:0000026	5.914197744946001
HP:0000027	4.834816818205779
HP:0000028	2.5678085997788407
HP:0000029	6.334051590506265
HP:0000030	8.370933517767305
HP:0000031	6.984639156647414
HP:0000032	2.1248267522857422
HP:0000033	6.525106827268974
HP:0000034	5.392008362529695
HP:0000035	2.3515296019700815
HP:0000036	2.781191092488653
HP:0000037	6.035558601950268
HP:0000039	6.334051590506265
HP:0000040	6.525106827268974
HP:0000041	6.035558601950268
HP:0000042	7.677786337207359
HP:0000044	4.724613678072164
HP:0000045	4.186342077697426
HP:0000046	5.075096651762975
HP:0000047	3.349248387484464
HP:0000048	5.250038101259308
HP:0000049	5.685356172517153
HP:0000050	3.1416090227062194
HP:0000051	6.696957084195633
HP:0000052	8.77639862587547
HP:0000053	5.805984160305768
HP:0000054	3.679585635538161
HP:0000055	4.217272378388785
HP:0000056	4.844572993151143
HP:0000057	9.469545806435415
HP:0000058	4.864375620447323
HP:0000059	5.708345690741852
HP:0000060	6.2506699815672135
HP:0000061	6.761495605333204
HP:0000062	4.527903383826111
HP:0000063	7.523635657380101
HP:0000064	6.334051590506265
HP:0000065	7.071650533637044
HP:0000066	5.192879687419359
HP:0000067	9.469545806435415
HP:0000068	7.390104264755578
HP:0000069	3.5834417749852587
HP:0000070	6.761495605333204
HP:0000071	5.708345690741852
HP:0000072	5.295158536539778
HP:0000073	5.755973739731107
HP:0000074	6.003809903635688
HP:0000075	6.003809903635688
HP:0000076	4.206855617530529
HP:0000077	1.9089446436668578
HP:0000078	1.6475017982497955
HP:0000079	1.4150231968981206
HP:0000080	2.632212991749823
HP:0000081	6.035558601950268
HP:0000083	3.2042445936977044
HP:0000085	4.602011355979832
HP:0000086	4.874425956300825
HP:0000089	4.513718748834154
HP:0000090	5.619398204725356
HP:0000091	4.778197924206271
HP:0000092	6.0683484247732595
HP:0000093	3.824098908792177
HP:0000095	4.089648452894955
HP:0000096	4.9697361361051495
HP:0000246	4.3047598325119
HP:0000248	3.5779015946096435
HP:0000250	7.860107894001314
HP:0000252	1.896014543689464
HP:0000253	4.874425956300825
HP:0000255	9.469545806435415
HP:0000256	2.9910361642268453
HP:0000260	4.6988611819697494
HP:0000262	5.206865929394099
HP:0000263	7.166960713441369
HP:0000264	6.57917404853925
HP:0000265	6.984639156647414
HP:0000267	6.830488476820156
HP:0000268	3.908864175419887
HP:0000269	5.358671942262103
HP:0000270	4.760015605123081
HP:0000271	0.807906010654149
HP:0000272	3.61734332666094
HP:0000273	6.425023368711991
HP:0000274	4.602011355979832
HP:0000275	4.778197924206271
HP:0000276	3.7624355416865387
HP:0000277	2.0235443081112945
HP:0000278	3.3827710795231076
HP:0000280	3.664410837518926
HP:0000282	4.657361451062997
HP:0000283	6.2506699815672135
HP:0000284	9.469545806435415
HP:0000286	2.740917193350713
HP:0000287	7.860107894001314
HP:0000288	2.497877201709625
HP:0000289	5.755973739731107
HP:0000290	2.042401673026799
HP:0000291	6.696957084195633
HP:0000292	6.984639156647414
HP:0000293	4.206855617530529
HP:0000294	4.439107885042979
HP:0000295	7.677786337207359
HP:0000297	5.358671942262103
HP:0000298	5.426494538600864
HP:0000300	6.525106827268974
HP:0000301	3.3896126113398246
HP:0000303	3.649462876083053
HP:0000306	3.096226016858402
HP:0000307	4.413300001087107
HP:0000308	4.769065440642998
HP:0000309	2.55779850618374
HP:0000311	4.406950773408448
HP:0000315	1.564472956936749
HP:0000316	2.3251386261142755
HP:0000317	7.071650533637044
HP:0000319	3.834756203266165
HP:0000320	6.904596448973877
HP:0000321	6.334051590506265
HP:0000322	3.6524346464722104
HP:0000324	4.049010807163128
HP:0000325	4.022808434769105
HP:0000326	4.191431147204898
HP:0000327	4.465599500489955
HP:0000329	5.85862789379119
HP:0000331	4.9697361361051495
HP:0000336	5.152057692899104
HP:0000337	3.9440928673036306
HP:0000338	5.662883316665095
HP:0000339	8.370933517767305
HP:0000340	4.426120689516168
HP:0000341	3.993082254503904
HP:0000343	3.1256653723090837
HP:0000346	7.860107894001314
HP:0000347	2.3662237439093023
HP:0000348	3.649462876083053
HP:0000349	5.943185281819253
HP:0000350	6.696957084195633
HP:0000356	1.8415146795050796
HP:0000357	2.276611585219615
HP:0000358	3.1065177028949496
HP:0000359	5.062826559171161
HP:0000360	5.0875191717615325
HP:0000361	9.469545806435415
HP:0000362	6.696957084195633
HP:0000363	4.299061811397263
HP:0000364	1.798650975073297
HP:0000365	1.82894198004178
HP:0000366	1.5095712783548783
HP:0000368	9.469545806435415
HP:0000369	2.5206485841221022
HP:0000370	2.9941130897313246
HP:0000371	8.370933517767305
HP:0000372	4.556890920699362
HP:0000375	6.003809903635688
HP:0000376	7.677786337207359
HP:0000377	1.8696438472269157
HP:0000378	4.926251024165411
HP:0000381	6.984639156647414
HP:0000383	4.24918998135709
HP:0000384	4.733347358040919
HP:0000385	6.003809903635688
HP:0000387	6.696957084195633
HP:0000388	3.594615075583384
HP:0000389	5.192879687419359
HP:0000391	5.662883316665095
HP:0000394	6.984639156647414
HP:0000395	6.3785033530770985
HP:0000396	4.7510469351403195
HP:0000399	6.473813532881423
